,AssignmentId,WorkerId,HITId,AssignmentStatus,SubmitTime,id,selected_images_q1,selected_images_q2,score_fooling_ai_1,score_fooling_ai_2,cue1,cue2,candidates
153,3EWIJTFFVPTH4DQIAC91L8YDJBGE0X,A1HKYY6XI2OHO1,3W1K7D6QSB3EDBMUEDF11FZMECJZBF,Submitted,2022-05-23 06:31:50+03:00,random_10_12_candidates_1787,"['blinking.jpg', 'thermometer.jpg']","['suitcase.jpg', 'comma.jpg']",100,67,rectal,lost,"['scratch.jpg', 'rake.jpg', 'mole.jpg', 'boil.jpg', 'blinking.jpg', 'suitcase.jpg', 'scribble.jpg', 'comma.jpg', 'coffee.jpg', 'thermometer.jpg']"
154,37WLF8U1WQCF4O478N0LS4L9GGC6KY,A2QX3YJXAAHHVV,3W1K7D6QSB3EDBMUEDF11FZMECJZBF,Submitted,2022-05-24 01:06:38+03:00,random_10_12_candidates_1787,"['rake.jpg', 'mole.jpg']","['scratch.jpg', 'boil.jpg']",67,67,lawn,scratch,"['scratch.jpg', 'rake.jpg', 'mole.jpg', 'boil.jpg', 'blinking.jpg', 'suitcase.jpg', 'scribble.jpg', 'comma.jpg', 'coffee.jpg', 'thermometer.jpg']"
155,39ZSFO5CA9I5VFOQMKYC7VZC4D0JUK,A382S0KJMW3K9S,3W1K7D6QSB3EDBMUEDF11FZMECJZBF,Submitted,2022-05-24 02:00:39+03:00,random_10_12_candidates_1787,"['scratch.jpg', 'mole.jpg']","['boil.jpg', 'blinking.jpg']",67,67,fuzzy,pain,"['scratch.jpg', 'rake.jpg', 'mole.jpg', 'boil.jpg', 'blinking.jpg', 'suitcase.jpg', 'scribble.jpg', 'comma.jpg', 'coffee.jpg', 'thermometer.jpg']"
156,3X4MXAO0BHAZL7W8PPMMRA60Z49RWB,A382S0KJMW3K9S,3RQVKZ7ZRK515OGSCPU7923JADU27P,Submitted,2022-05-23 02:15:37+03:00,random_10_12_candidates_450,"['stewardess.jpg', 'lice.jpg', 'mermaid.jpg']","['rooster.jpg', 'parakeet.jpg']",80,67,hair,feathers,"['radiator.jpg', 'gadget.jpg', 'length.jpg', 'stewardess.jpg', 'soil.jpg', 'machine.jpg', 'carbon.jpg', 'rooster.jpg', 'mole.jpg', 'parakeet.jpg', 'lice.jpg', 'mermaid.jpg']"
157,3AQF3RZ55944O2CT7C9OCRT48E5F63,A2QX3YJXAAHHVV,3RQVKZ7ZRK515OGSCPU7923JADU27P,Submitted,2022-05-23 02:17:13+03:00,random_10_12_candidates_450,"['soil.jpg', 'mole.jpg']","['rooster.jpg', 'parakeet.jpg']",67,0,lawn,peck,"['radiator.jpg', 'gadget.jpg', 'length.jpg', 'stewardess.jpg', 'soil.jpg', 'machine.jpg', 'carbon.jpg', 'rooster.jpg', 'mole.jpg', 'parakeet.jpg', 'lice.jpg', 'mermaid.jpg']"
158,34PGFRQONPXINJDVHKDDPJK9POTJWR,A1HKYY6XI2OHO1,3RQVKZ7ZRK515OGSCPU7923JADU27P,Submitted,2022-05-23 06:55:13+03:00,random_10_12_candidates_450,"['length.jpg', 'stewardess.jpg']","['soil.jpg', 'carbon.jpg']",67,100,clothes,core,"['radiator.jpg', 'gadget.jpg', 'length.jpg', 'stewardess.jpg', 'soil.jpg', 'machine.jpg', 'carbon.jpg', 'rooster.jpg', 'mole.jpg', 'parakeet.jpg', 'lice.jpg', 'mermaid.jpg']"
159,378XPAWRUDZPLVQMYXWLVT8IKPNIAN,A382S0KJMW3K9S,38B7Q9C28GRT18NMEO4UDBB1L8K96P,Submitted,2022-05-23 02:32:07+03:00,random_10_12_candidates_1938,"['back.jpg', 'carriage.jpg']","['back.jpg', 't-shirt.jpg']",100,100,female,exercise,"['slope.jpg', 'back.jpg', 'machine.jpg', 'clam.jpg', 'floor.jpg', 'ballot.jpg', 'rod.jpg', 'carriage.jpg', 'school.jpg', 'booger.jpg', 'quarter.jpg', 't-shirt.jpg']"
160,3IAS3U3I0G2QTKHCF8BP3OL7DBCB21,A2QX3YJXAAHHVV,38B7Q9C28GRT18NMEO4UDBB1L8K96P,Submitted,2022-05-23 02:38:11+03:00,random_10_12_candidates_1938,"['ballot.jpg', 'carriage.jpg', 'quarter.jpg']","['clam.jpg', 'booger.jpg']",80,67,government,odor,"['slope.jpg', 'back.jpg', 'machine.jpg', 'clam.jpg', 'floor.jpg', 'ballot.jpg', 'rod.jpg', 'carriage.jpg', 'school.jpg', 'booger.jpg', 'quarter.jpg', 't-shirt.jpg']"
161,3Y9N9SS8LZX8TZBFX4G0HOEZMAVD3S,A1HKYY6XI2OHO1,38B7Q9C28GRT18NMEO4UDBB1L8K96P,Submitted,2022-05-23 05:37:36+03:00,random_10_12_candidates_1938,"['floor.jpg', 'school.jpg']","['back.jpg', 'rod.jpg']",67,67,carpentry,strong,"['slope.jpg', 'back.jpg', 'machine.jpg', 'clam.jpg', 'floor.jpg', 'ballot.jpg', 'rod.jpg', 'carriage.jpg', 'school.jpg', 'booger.jpg', 'quarter.jpg', 't-shirt.jpg']"
162,3VP0C6EFSHIAUC4ATZD17HDD5GX6MJ,A1HKYY6XI2OHO1,3YZ7A3YHR5FFNJJ7IBUG202RH1XS52,Submitted,2022-05-23 07:09:59+03:00,random_10_12_candidates_1360,"['arcade.jpg', 'clone.jpg']","['sheet.jpg', 'tie.jpg']",67,67,pewpewpew,starch,"['sheet.jpg', 'tie.jpg', 'arcade.jpg', 'laser.jpg', 'shorts.jpg', 'brush.jpg', 'mouth.jpg', 'click.jpg', 'clone.jpg', 'wound.jpg']"
163,3TXWC2NHN0C0AQJDB3CZ303LNAQS93,A16184N1RO5OJV,3YZ7A3YHR5FFNJJ7IBUG202RH1XS52,Submitted,2022-05-23 21:48:08+03:00,random_10_12_candidates_1360,"['mouth.jpg', 'wound.jpg']","['arcade.jpg', 'clone.jpg']",100,67,illness,play,"['sheet.jpg', 'tie.jpg', 'arcade.jpg', 'laser.jpg', 'shorts.jpg', 'brush.jpg', 'mouth.jpg', 'click.jpg', 'clone.jpg', 'wound.jpg']"
164,3CP1TO84PUNO4403EYKC02LF3LE25R,A2QX3YJXAAHHVV,3YZ7A3YHR5FFNJJ7IBUG202RH1XS52,Submitted,2022-05-24 01:00:41+03:00,random_10_12_candidates_1360,"['sheet.jpg', 'tie.jpg']","['sheet.jpg', 'tie.jpg', 'shorts.jpg']",67,50,crisp,soft,"['sheet.jpg', 'tie.jpg', 'arcade.jpg', 'laser.jpg', 'shorts.jpg', 'brush.jpg', 'mouth.jpg', 'click.jpg', 'clone.jpg', 'wound.jpg']"
165,3IXEICO7935E77UU2WEDTV85ZNE6T3,A2QX3YJXAAHHVV,3PZDSVZ3J530BNN2WAUKYEM7U6V4NY,Submitted,2022-05-23 02:46:13+03:00,random_10_12_candidates_296,"['electrician.jpg', 'stewardess.jpg']","['electrician.jpg', 'stewardess.jpg']",67,67,uniform,hat,"['spinach.jpg', 'peroxide.jpg', 'electrician.jpg', 'stewardess.jpg', 'chips.jpg', 'lawyer.jpg', 'skin.jpg', 'panel.jpg', 'goose.jpg', 'jumper.jpg']"
166,3SKEMFQBZ4R282NV12XJCIH0M5LK85,A1HKYY6XI2OHO1,3PZDSVZ3J530BNN2WAUKYEM7U6V4NY,Submitted,2022-05-23 05:53:31+03:00,random_10_12_candidates_296,"['electrician.jpg', 'stewardess.jpg']","['chips.jpg', 'skin.jpg']",67,0,hats,greasy,"['spinach.jpg', 'peroxide.jpg', 'electrician.jpg', 'stewardess.jpg', 'chips.jpg', 'lawyer.jpg', 'skin.jpg', 'panel.jpg', 'goose.jpg', 'jumper.jpg']"
167,39LOEL67OTRWC4FOGW5KVW0YBLF832,A382S0KJMW3K9S,3PZDSVZ3J530BNN2WAUKYEM7U6V4NY,Submitted,2022-05-23 14:48:46+03:00,random_10_12_candidates_296,"['electrician.jpg', 'stewardess.jpg', 'lawyer.jpg']","['electrician.jpg', 'lawyer.jpg']",80,100,hands,male,"['spinach.jpg', 'peroxide.jpg', 'electrician.jpg', 'stewardess.jpg', 'chips.jpg', 'lawyer.jpg', 'skin.jpg', 'panel.jpg', 'goose.jpg', 'jumper.jpg']"
168,3SLE99ER0OZGZVKO4FK3QZVEYKABZ8,A382S0KJMW3K9S,3P4ZBJFX2VP0WXT58SHQL1WPC87WF4,Submitted,2022-05-23 02:04:13+03:00,random_10_12_candidates_1197,"['hobo.jpg', 'dad.jpg']","['steakhouse.jpg', 'lunch.jpg']",67,67,human,meat,"['pamphlet.jpg', 'hobo.jpg', 'fly.jpg', 'color.jpg', 'house.jpg', 'steakhouse.jpg', 'dad.jpg', 'canvas.jpg', 'lunch.jpg', 'drums.jpg', 'cup.jpg', 'urn.jpg']"
169,3ZDAD0O1T2ZRQMEQ3JN3T8LPWRJTXQ,A1HKYY6XI2OHO1,3P4ZBJFX2VP0WXT58SHQL1WPC87WF4,Submitted,2022-05-23 05:28:33+03:00,random_10_12_candidates_1197,"['pamphlet.jpg', 'dad.jpg']","['fly.jpg', 'dad.jpg']",67,0,solicitor,pest,"['pamphlet.jpg', 'hobo.jpg', 'fly.jpg', 'color.jpg', 'house.jpg', 'steakhouse.jpg', 'dad.jpg', 'canvas.jpg', 'lunch.jpg', 'drums.jpg', 'cup.jpg', 'urn.jpg']"
170,3JPSL1DZ5TLHZW1DVD9D014Z6U6NA9,A2QX3YJXAAHHVV,3P4ZBJFX2VP0WXT58SHQL1WPC87WF4,Submitted,2022-05-24 01:03:04+03:00,random_10_12_candidates_1197,"['pamphlet.jpg', 'lunch.jpg']","['pamphlet.jpg', 'dad.jpg']",67,67,preparation,office,"['pamphlet.jpg', 'hobo.jpg', 'fly.jpg', 'color.jpg', 'house.jpg', 'steakhouse.jpg', 'dad.jpg', 'canvas.jpg', 'lunch.jpg', 'drums.jpg', 'cup.jpg', 'urn.jpg']"
171,3KMS4QQVK3CBNHXI9G3PMAYM99PFK8,A382S0KJMW3K9S,3PIOQ99R7Y8ZSLHHBGL2BIK1TJIUNA,Submitted,2022-05-23 02:18:39+03:00,random_10_12_candidates_76,"['veil.jpg', 'carnival.jpg']","['veil.jpg', 'carnival.jpg']",67,67,female,outfit,"['dinner.jpg', 'veil.jpg', 'projector.jpg', 'soak.jpg', 'carnival.jpg', 'submarine.jpg', 'fire.jpg', 'puzzle.jpg', 'container.jpg', 'pond.jpg']"
172,3DR23U6WE60IKMN98EXB5J0IGMGETC,A1HKYY6XI2OHO1,3PIOQ99R7Y8ZSLHHBGL2BIK1TJIUNA,Submitted,2022-05-23 07:02:11+03:00,random_10_12_candidates_76,"['carnival.jpg', 'puzzle.jpg']","['submarine.jpg', 'container.jpg']",67,100,pride,treaty,"['dinner.jpg', 'veil.jpg', 'projector.jpg', 'soak.jpg', 'carnival.jpg', 'submarine.jpg', 'fire.jpg', 'puzzle.jpg', 'container.jpg', 'pond.jpg']"
173,30IQTZXKALSQADHZ5HZT9XJKZLH0XQ,A2QX3YJXAAHHVV,3PIOQ99R7Y8ZSLHHBGL2BIK1TJIUNA,Submitted,2022-05-23 22:57:52+03:00,random_10_12_candidates_76,"['submarine.jpg', 'puzzle.jpg']","['puzzle.jpg', 'container.jpg']",67,67,hurricane,corner,"['dinner.jpg', 'veil.jpg', 'projector.jpg', 'soak.jpg', 'carnival.jpg', 'submarine.jpg', 'fire.jpg', 'puzzle.jpg', 'container.jpg', 'pond.jpg']"
174,3NGMS9VZTM407V5485CS6X6H1EMFFM,A1HKYY6XI2OHO1,3WUVMVA7OBP9U1H28ZF564FGWUYZAK,Submitted,2022-05-23 06:49:01+03:00,random_10_12_candidates_1229,"['paper.jpg', 'tag.jpg']","['record.jpg', 'caravan.jpg']",100,67,stock,spin,"['chest.jpg', 'rattle.jpg', 'wall.jpg', 'dish.jpg', 'paper.jpg', 'queen.jpg', 'record.jpg', 'slate.jpg', 'tag.jpg', 'caravan.jpg', 'sunset.jpg', 'red.jpg']"
175,3A1PQ49WVI3TVC22WWL7KGE0GOG1HF,A2QX3YJXAAHHVV,3WUVMVA7OBP9U1H28ZF564FGWUYZAK,Submitted,2022-05-23 23:57:10+03:00,random_10_12_candidates_1229,"['wall.jpg', 'paper.jpg']","['wall.jpg', 'queen.jpg', 'record.jpg']",67,50,crumple,vintage,"['chest.jpg', 'rattle.jpg', 'wall.jpg', 'dish.jpg', 'paper.jpg', 'queen.jpg', 'record.jpg', 'slate.jpg', 'tag.jpg', 'caravan.jpg', 'sunset.jpg', 'red.jpg']"
176,3WQ3B2KGE92J4ZZGW4BBY5B2LBP1BD,A3UJSDFJ9LBQ6Z,3WUVMVA7OBP9U1H28ZF564FGWUYZAK,Submitted,2022-05-24 01:19:49+03:00,random_10_12_candidates_1229,"['chest.jpg', 'wall.jpg', 'record.jpg']","['wall.jpg', 'dish.jpg', 'paper.jpg', 'caravan.jpg']",50,40,groove,white,"['chest.jpg', 'rattle.jpg', 'wall.jpg', 'dish.jpg', 'paper.jpg', 'queen.jpg', 'record.jpg', 'slate.jpg', 'tag.jpg', 'caravan.jpg', 'sunset.jpg', 'red.jpg']"
177,333U7HK6IA1JEDD40P8NXVVOI79DJW,A3RTW9UWYKSNWX,32L724R85L6UMFYUXE9GW41LZ3WPIT,Submitted,2022-05-23 02:17:09+03:00,random_10_12_candidates_707,"['mask.jpg', 'clothes.jpg']","['mask.jpg', 'booger.jpg']",100,67,cover,fever,"['mask.jpg', 'dorm.jpg', 'lizard.jpg', 'dial.jpg', 'mammoth.jpg', 'booger.jpg', 'android.jpg', 'freeway.jpg', 'clothes.jpg', 'raven.jpg']"
178,3GM6G9ZBKOJGWAFMPCLUIR5RPNZTM6,A1HKYY6XI2OHO1,32L724R85L6UMFYUXE9GW41LZ3WPIT,Submitted,2022-05-23 05:27:03+03:00,random_10_12_candidates_707,"['mask.jpg', 'raven.jpg']","['mask.jpg', 'android.jpg']",100,67,tidings,screen,"['mask.jpg', 'dorm.jpg', 'lizard.jpg', 'dial.jpg', 'mammoth.jpg', 'booger.jpg', 'android.jpg', 'freeway.jpg', 'clothes.jpg', 'raven.jpg']"
179,31LM9EDVOMES0P4HPJMQT07IWHONJD,A2QX3YJXAAHHVV,32L724R85L6UMFYUXE9GW41LZ3WPIT,Submitted,2022-05-23 23:50:21+03:00,random_10_12_candidates_707,"['freeway.jpg', 'clothes.jpg']","['freeway.jpg', 'clothes.jpg']",100,100,many,diverse,"['mask.jpg', 'dorm.jpg', 'lizard.jpg', 'dial.jpg', 'mammoth.jpg', 'booger.jpg', 'android.jpg', 'freeway.jpg', 'clothes.jpg', 'raven.jpg']"
180,3LRKMWOKB63MBIKSLMRSP6SA4EWZ2T,A382S0KJMW3K9S,3GS542CVJV9XI4N895UPL5X1PD9959,Submitted,2022-05-23 02:06:11+03:00,random_10_12_candidates_278,"['bull.jpg', 'author.jpg', 'ape.jpg']","['bull.jpg', 'author.jpg', 'ape.jpg']",50,50,nose,face,"['sewing machine.jpg', 'shrubs.jpg', 'yank.jpg', 'text.jpg', 'bull.jpg', 'author.jpg', 'ape.jpg', 'battery.jpg', 'dresser.jpg', 'floss.jpg']"
181,3X66WABAJX4B5JL6ZUH8N9HWZ2B3GS,A1HKYY6XI2OHO1,3GS542CVJV9XI4N895UPL5X1PD9959,Submitted,2022-05-23 05:30:51+03:00,random_10_12_candidates_278,"['bull.jpg', 'ape.jpg']","['yank.jpg', 'battery.jpg']",0,67,curious,brand,"['sewing machine.jpg', 'shrubs.jpg', 'yank.jpg', 'text.jpg', 'bull.jpg', 'author.jpg', 'ape.jpg', 'battery.jpg', 'dresser.jpg', 'floss.jpg']"
182,34X6J5FLPUKD3MH95BE7XU2N1RJQJ9,A16184N1RO5OJV,3GS542CVJV9XI4N895UPL5X1PD9959,Submitted,2022-05-23 21:51:20+03:00,random_10_12_candidates_278,"['sewing machine.jpg', 'shrubs.jpg']","['dresser.jpg', 'floss.jpg']",100,67,hobbies,clean,"['sewing machine.jpg', 'shrubs.jpg', 'yank.jpg', 'text.jpg', 'bull.jpg', 'author.jpg', 'ape.jpg', 'battery.jpg', 'dresser.jpg', 'floss.jpg']"
183,39KFRKBFIOH0DZZSCYN6ICMBZPXOY6,A1HKYY6XI2OHO1,367O8HRHKGUXR0F746B6X8WDH52S4X,Submitted,2022-05-23 05:45:34+03:00,random_10_12_candidates_156,"['laughter.jpg', 'hooker.jpg']","['fender.jpg', 'hooker.jpg']",67,100,mirth,legendary,"['tin.jpg', 'basketball.jpg', 'laughter.jpg', 'text.jpg', 'jail.jpg', 'tractor.jpg', 'carpenter.jpg', 'anteater.jpg', 'cape.jpg', 'fender.jpg', 'skyscraper.jpg', 'hooker.jpg']"
184,3HL8HNGX46NR6LER5JC0W1K6YJTF92,A377LTGWJKY2IW,367O8HRHKGUXR0F746B6X8WDH52S4X,Submitted,2022-05-23 18:55:20+03:00,random_10_12_candidates_156,"['jail.jpg', 'tractor.jpg', 'carpenter.jpg', 'skyscraper.jpg']","['basketball.jpg', 'laughter.jpg', 'hooker.jpg']",86,100,work,joy,"['tin.jpg', 'basketball.jpg', 'laughter.jpg', 'text.jpg', 'jail.jpg', 'tractor.jpg', 'carpenter.jpg', 'anteater.jpg', 'cape.jpg', 'fender.jpg', 'skyscraper.jpg', 'hooker.jpg']"
185,3WSELTNVR4OFU96XS9VP90ARVCFATK,A2QX3YJXAAHHVV,367O8HRHKGUXR0F746B6X8WDH52S4X,Submitted,2022-05-23 23:41:03+03:00,random_10_12_candidates_156,"['text.jpg', 'hooker.jpg']","['cape.jpg', 'skyscraper.jpg']",67,100,Eff,liberal,"['tin.jpg', 'basketball.jpg', 'laughter.jpg', 'text.jpg', 'jail.jpg', 'tractor.jpg', 'carpenter.jpg', 'anteater.jpg', 'cape.jpg', 'fender.jpg', 'skyscraper.jpg', 'hooker.jpg']"
186,3X3OR7WPZ0MDS85DM29KRIUFB5I8LO,A1HKYY6XI2OHO1,38O9DZ0A629I1O2NTFPF3O3NF2A26Q,Submitted,2022-05-23 02:37:48+03:00,random_10_12_candidates_903,"['leak.jpg', 'tomato.jpg']","['breathing.jpg', 'crow.jpg']",67,0,flush,spirit,"['family.jpg', 'barber.jpg', 'leak.jpg', 'lane.jpg', 'heater.jpg', 'breathing.jpg', 'temple.jpg', 'crow.jpg', 'blower.jpg', 'tomato.jpg', 'pipe.jpg', 'fig.jpg']"
187,39GHHAVOMGD6EHUB7E7UUR1I5UI4JC,A2QX3YJXAAHHVV,38O9DZ0A629I1O2NTFPF3O3NF2A26Q,Submitted,2022-05-23 03:05:38+03:00,random_10_12_candidates_903,"['lane.jpg', 'breathing.jpg', 'temple.jpg']","['heater.jpg', 'tomato.jpg']",50,0,cloud,circular,"['family.jpg', 'barber.jpg', 'leak.jpg', 'lane.jpg', 'heater.jpg', 'breathing.jpg', 'temple.jpg', 'crow.jpg', 'blower.jpg', 'tomato.jpg', 'pipe.jpg', 'fig.jpg']"
188,3KYQYYSHYWTXFO41G20S5RCAH39DO9,A382S0KJMW3K9S,38O9DZ0A629I1O2NTFPF3O3NF2A26Q,Submitted,2022-05-23 15:10:51+03:00,random_10_12_candidates_903,"['family.jpg', 'barber.jpg', 'breathing.jpg']","['lane.jpg', 'temple.jpg', 'crow.jpg']",100,50,male,sky,"['family.jpg', 'barber.jpg', 'leak.jpg', 'lane.jpg', 'heater.jpg', 'breathing.jpg', 'temple.jpg', 'crow.jpg', 'blower.jpg', 'tomato.jpg', 'pipe.jpg', 'fig.jpg']"
189,3QUO65DNQVAJWQFN2XQHFRGY31NOU9,A1HKYY6XI2OHO1,3R16PJFTS3DZ3H2ZZX246M530BPK48,Submitted,2022-05-23 06:00:08+03:00,random_10_12_candidates_1601,"['television.jpg', 'fairy.jpg']","['belly.jpg', 'pastry.jpg']",67,67,disney,cheatday,"['television.jpg', 'fairy.jpg', 'squirrel.jpg', 'spine.jpg', 'daytime.jpg', 'sticks.jpg', 'belly.jpg', 'standing.jpg', 'shore.jpg', 'kitten.jpg', 'pastry.jpg', 'desert.jpg']"
190,3TS1AR6UQR0NS2QYQMEGI5T03TV7F8,A16184N1RO5OJV,3R16PJFTS3DZ3H2ZZX246M530BPK48,Submitted,2022-05-23 20:50:30+03:00,random_10_12_candidates_1601,"['daytime.jpg', 'belly.jpg', 'standing.jpg', 'shore.jpg']","['television.jpg', 'fairy.jpg']",86,67,human,Disney,"['television.jpg', 'fairy.jpg', 'squirrel.jpg', 'spine.jpg', 'daytime.jpg', 'sticks.jpg', 'belly.jpg', 'standing.jpg', 'shore.jpg', 'kitten.jpg', 'pastry.jpg', 'desert.jpg']"
191,3KJYX6QCMAX58UDQRA8H3H1VIKQVJ2,A2QX3YJXAAHHVV,3R16PJFTS3DZ3H2ZZX246M530BPK48,Submitted,2022-05-23 23:51:31+03:00,random_10_12_candidates_1601,"['fairy.jpg', 'squirrel.jpg']","['fairy.jpg', 'squirrel.jpg']",67,67,leftfacing,hold,"['television.jpg', 'fairy.jpg', 'squirrel.jpg', 'spine.jpg', 'daytime.jpg', 'sticks.jpg', 'belly.jpg', 'standing.jpg', 'shore.jpg', 'kitten.jpg', 'pastry.jpg', 'desert.jpg']"
192,32M8BPYGAU8QVM3PKXOVRFJLIK0GIX,A2QX3YJXAAHHVV,3PUOXASB57PVPI7XGT15A94WQCGZ95,Submitted,2022-05-23 02:13:22+03:00,random_10_12_candidates_1430,"['swine.jpg', 'koala.jpg']","['dress.jpg', 'apron.jpg']",0,67,cuddly,ruffled,"['marble.jpg', 'vanilla.jpg', 'dress.jpg', 'popcorn.jpg', 'apron.jpg', 'pork.jpg', 'swine.jpg', 'koala.jpg', 'piercing.jpg', 'museum.jpg']"
193,33M4IA01QHNEA71YZUI8TTK786IRX7,A382S0KJMW3K9S,3PUOXASB57PVPI7XGT15A94WQCGZ95,Submitted,2022-05-23 03:47:07+03:00,random_10_12_candidates_1430,"['swine.jpg', 'koala.jpg']","['dress.jpg', 'apron.jpg', 'piercing.jpg']",67,100,animal,hair,"['marble.jpg', 'vanilla.jpg', 'dress.jpg', 'popcorn.jpg', 'apron.jpg', 'pork.jpg', 'swine.jpg', 'koala.jpg', 'piercing.jpg', 'museum.jpg']"
194,32N49TQG3H4U71AMX4V4AIYCSRRVA5,A1HKYY6XI2OHO1,3PUOXASB57PVPI7XGT15A94WQCGZ95,Submitted,2022-05-23 05:42:49+03:00,random_10_12_candidates_1430,"['swine.jpg', 'koala.jpg']","['dress.jpg', 'apron.jpg']",0,67,awwwwww,arms,"['marble.jpg', 'vanilla.jpg', 'dress.jpg', 'popcorn.jpg', 'apron.jpg', 'pork.jpg', 'swine.jpg', 'koala.jpg', 'piercing.jpg', 'museum.jpg']"
195,3GNA64GUZFQ5WN2OG9ADWKJIJL65QA,A382S0KJMW3K9S,3HFWPF5AK95C94W34S6NN347356S3C,Submitted,2022-05-23 03:29:40+03:00,random_10_12_candidates_1338,"['sunny.jpg', 'cartwheel.jpg']","['sunny.jpg', 'sparks.jpg', 'fight.jpg']",100,100,female,male,"['sunny.jpg', 'velvet.jpg', 'hose.jpg', 'mustard.jpg', 'prize.jpg', 'finger.jpg', 'cartwheel.jpg', 'liquid.jpg', 'sparks.jpg', 'fight.jpg']"
196,3EKVH9QMEZQJ8HFWT42VYE97GWQ2D1,A3UJSDFJ9LBQ6Z,3HFWPF5AK95C94W34S6NN347356S3C,Submitted,2022-05-23 03:32:27+03:00,random_10_12_candidates_1338,"['sunny.jpg', 'mustard.jpg', 'prize.jpg']","['sunny.jpg', 'sparks.jpg', 'fight.jpg']",80,50,yellow,duo,"['sunny.jpg', 'velvet.jpg', 'hose.jpg', 'mustard.jpg', 'prize.jpg', 'finger.jpg', 'cartwheel.jpg', 'liquid.jpg', 'sparks.jpg', 'fight.jpg']"
197,3TUI152ZZC968515FM81TU617571QU,A1HKYY6XI2OHO1,3HFWPF5AK95C94W34S6NN347356S3C,Submitted,2022-05-23 05:48:32+03:00,random_10_12_candidates_1338,"['cartwheel.jpg', 'fight.jpg']","['hose.jpg', 'liquid.jpg']",67,100,prowess,garden,"['sunny.jpg', 'velvet.jpg', 'hose.jpg', 'mustard.jpg', 'prize.jpg', 'finger.jpg', 'cartwheel.jpg', 'liquid.jpg', 'sparks.jpg', 'fight.jpg']"
198,3VNXK88KKD4G2I0H5YH4ENNSMAGV9Z,A1HKYY6XI2OHO1,3G57RS03HHRMIK29OWFABIPNJ7Z25A,Submitted,2022-05-23 07:07:53+03:00,random_10_12_candidates_698,"['inhaler.jpg', 'limp.jpg']","['mint.jpg', 'corn.jpg']",0,67,disability,gatherer,"['slate.jpg', 'comedian.jpg', 'arcade.jpg', 'ticket.jpg', 'venus.jpg', 'harem.jpg', 'mint.jpg', 'corn.jpg', 'custard.jpg', 'deli.jpg', 'inhaler.jpg', 'limp.jpg']"
199,3GFK2QRXXA3AGKYASI9JO9147QZW5P,A377LTGWJKY2IW,3G57RS03HHRMIK29OWFABIPNJ7Z25A,Submitted,2022-05-23 18:52:32+03:00,random_10_12_candidates_698,"['mint.jpg', 'corn.jpg', 'custard.jpg', 'deli.jpg']","['comedian.jpg', 'arcade.jpg', 'ticket.jpg', 'harem.jpg']",40,86,flavor,entertain,"['slate.jpg', 'comedian.jpg', 'arcade.jpg', 'ticket.jpg', 'venus.jpg', 'harem.jpg', 'mint.jpg', 'corn.jpg', 'custard.jpg', 'deli.jpg', 'inhaler.jpg', 'limp.jpg']"
200,3D3VGR7TA112U9UKF5BKMDV31G2R32,A16184N1RO5OJV,3G57RS03HHRMIK29OWFABIPNJ7Z25A,Submitted,2022-05-23 22:04:04+03:00,random_10_12_candidates_698,"['comedian.jpg', 'ticket.jpg', 'harem.jpg']","['arcade.jpg', 'harem.jpg']",50,67,show,kids,"['slate.jpg', 'comedian.jpg', 'arcade.jpg', 'ticket.jpg', 'venus.jpg', 'harem.jpg', 'mint.jpg', 'corn.jpg', 'custard.jpg', 'deli.jpg', 'inhaler.jpg', 'limp.jpg']"
201,3J88R45B2HKTYULJM2EJOYKS7P3PXO,A1HKYY6XI2OHO1,3FULMHZ7OUJUT522K9FKLZX7PGL4MY,Submitted,2022-05-23 06:37:55+03:00,random_10_12_candidates_357,"['curly.jpg', 'chin.jpg']","['flares.jpg', 'grandfather.jpg']",67,67,conditioner,hemorrhoids,"['flares.jpg', 'tutu.jpg', 'grandfather.jpg', 'curly.jpg', 'crispy.jpg', 'mechanic.jpg', 'clover.jpg', 'torn.jpg', 'freezing.jpg', 'chin.jpg']"
202,31EUONYN2WPJ954N7N0MBDIHHEZOVD,A2QX3YJXAAHHVV,3FULMHZ7OUJUT522K9FKLZX7PGL4MY,Submitted,2022-05-23 23:42:20+03:00,random_10_12_candidates_357,"['mechanic.jpg', 'chin.jpg']","['mechanic.jpg', 'chin.jpg']",67,100,inspect,hold,"['flares.jpg', 'tutu.jpg', 'grandfather.jpg', 'curly.jpg', 'crispy.jpg', 'mechanic.jpg', 'clover.jpg', 'torn.jpg', 'freezing.jpg', 'chin.jpg']"
203,3ERET4BTVNV2M7656U3XCECB6HN9KF,A302KOFOYLD89A,3FULMHZ7OUJUT522K9FKLZX7PGL4MY,Submitted,2022-05-24 01:29:17+03:00,random_10_12_candidates_357,"['tutu.jpg', 'curly.jpg', 'chin.jpg']","['clover.jpg', 'freezing.jpg']",50,67,feminine,natural,"['flares.jpg', 'tutu.jpg', 'grandfather.jpg', 'curly.jpg', 'crispy.jpg', 'mechanic.jpg', 'clover.jpg', 'torn.jpg', 'freezing.jpg', 'chin.jpg']"
